data,dhw,irradiancia
2018-07-03 00:00:00+00:00,,38.078797319933
2018-07-04 00:00:00+00:00,,37.71309466437177
2018-07-05 00:00:00+00:00,,38.11536912751678
2018-07-06 00:00:00+00:00,,36.23172495755518
2018-07-07 00:00:00+00:00,,38.37726333333333
2018-07-08 00:00:00+00:00,,24.446279069767442
2018-07-09 00:00:00+00:00,,37.81913058419244
2018-07-10 00:00:00+00:00,,38.90338926174496
2018-07-11 00:00:00+00:00,,38.34
2018-07-12 00:00:00+00:00,,26.855221476510067
2018-07-13 00:00:00+00:00,,35.40785594639866
2018-07-14 00:00:00+00:00,,38.13304537815126
2018-07-15 00:00:00+00:00,,32.17190651085142
2018-07-16 00:00:00+00:00,,39.2707731092437
2018-07-17 00:00:00+00:00,,38.18219095477387
2018-07-18 00:00:00+00:00,,38.812735751295335
2018-07-19 00:00:00+00:00,,35.953966386554626
2018-07-20 00:00:00+00:00,,37.950331623931625
2018-07-21 00:00:00+00:00,,40.109963087248325
2018-07-22 00:00:00+00:00,,39.090171140939596
2018-07-23 00:00:00+00:00,,30.081026936026937
2018-07-24 00:00:00+00:00,,38.72655704697986
2018-07-25 00:00:00+00:00,,38.507606837606836
2018-07-26 00:00:00+00:00,,36.74449333333333
2018-07-27 00:00:00+00:00,,41.02027397260274
2018-07-28 00:00:00+00:00,,39.864866220735784
2018-07-29 00:00:00+00:00,,41.33663851351351
2018-07-30 00:00:00+00:00,,41.296803361344544
2018-07-31 00:00:00+00:00,,37.60914478114478
2018-08-01 00:00:00+00:00,,27.37206429780034
2018-08-02 00:00:00+00:00,,34.67721140939597
2018-08-03 00:00:00+00:00,,21.646692307692305
2018-08-04 00:00:00+00:00,,39.95248322147651
2018-08-05 00:00:00+00:00,,42.408438775510206
2018-08-06 00:00:00+00:00,,40.42826845637584
2018-08-07 00:00:00+00:00,,35.36848813559322
2018-08-08 00:00:00+00:00,,34.46018336162988
2018-08-09 00:00:00+00:00,,39.330582914572865
2018-08-10 00:00:00+00:00,,34.55908591065292
2018-08-11 00:00:00+00:00,,38.81396984924623
2018-08-12 00:00:00+00:00,,10.60176119402985
2018-08-13 00:00:00+00:00,,41.96958053691275
2018-08-14 00:00:00+00:00,,39.91986148648649
2018-08-15 00:00:00+00:00,,44.62492592592592
2018-08-16 00:00:00+00:00,,45.13426599326599
2018-08-17 00:00:00+00:00,,36.73520613287904
2018-08-18 00:00:00+00:00,,36.35776510067114
2018-08-19 00:00:00+00:00,,25.964259927797837
2018-08-20 00:00:00+00:00,,46.259337792642135
2018-08-21 00:00:00+00:00,,42.46829931972789
2018-08-22 00:00:00+00:00,,34.84234899328859
2018-08-23 00:00:00+00:00,,45.374101694915254
2018-08-24 00:00:00+00:00,,46.73587734241908
2018-08-25 00:00:00+00:00,,46.863491525423726
2018-08-26 00:00:00+00:00,,41.04492411467116
2018-08-27 00:00:00+00:00,,44.942439597315435
2018-08-28 00:00:00+00:00,,42.66164285714286
2018-08-29 00:00:00+00:00,,47.83178787878788
2018-08-30 00:00:00+00:00,,46.81899151103565
2018-08-31 00:00:00+00:00,,48.7348743718593
2018-09-01 00:00:00+00:00,,34.09234333333333
2018-09-02 00:00:00+00:00,,48.60718581081081
2018-09-03 00:00:00+00:00,,49.79181481481481
2018-09-04 00:00:00+00:00,,42.401007692307694
2018-09-05 00:00:00+00:00,,16.526349480968857
2018-09-06 00:00:00+00:00,,20.64749066213922
2018-09-07 00:00:00+00:00,,45.20048
2018-09-08 00:00:00+00:00,,49.71925418060201
2018-09-10 00:00:00+00:00,,50.87174074074074
2018-09-12 00:00:00+00:00,,16.96478523489933
2018-09-13 00:00:00+00:00,,29.415070707070708
2018-09-15 00:00:00+00:00,,31.0365777027027
2018-09-16 00:00:00+00:00,,49.50590909090909
2018-09-17 00:00:00+00:00,,43.05737333333333
2018-09-18 00:00:00+00:00,,43.484813559322035
2018-09-19 00:00:00+00:00,,38.57380471380471
2018-09-20 00:00:00+00:00,,52.64463063063063
2018-09-21 00:00:00+00:00,,54.07425
2018-09-22 00:00:00+00:00,,53.95132773109244
2018-09-23 00:00:00+00:00,,54.66517829457364
2018-09-24 00:00:00+00:00,,54.57582154882155
2018-09-25 00:00:00+00:00,,54.19646205733558
2018-09-26 00:00:00+00:00,,49.74771140939597
2018-09-27 00:00:00+00:00,,54.96615202702703
2018-09-28 00:00:00+00:00,,55.81711185308848
2018-09-29 00:00:00+00:00,,55.815251908396945
2018-10-01 00:00:00+00:00,,55.402131313131314
2018-10-02 00:00:00+00:00,,49.51114285714285
2018-10-03 00:00:00+00:00,,54.550228187919465
2018-10-04 00:00:00+00:00,,54.57978044596912
2018-10-05 00:00:00+00:00,,46.774003344481606
2018-10-06 00:00:00+00:00,,32.19744278606965
2018-10-07 00:00:00+00:00,,53.87063414634146
2018-10-08 00:00:00+00:00,,56.11313220338983
2018-10-10 00:00:00+00:00,,52.52207457627119
2018-10-11 00:00:00+00:00,,53.96182666666667
2018-10-12 00:00:00+00:00,,55.79592953020135
2018-10-13 00:00:00+00:00,,57.70124829931973
2018-10-14 00:00:00+00:00,,58.062481481481484
2018-10-15 00:00:00+00:00,,42.65778846153846
2018-10-17 00:00:00+00:00,,47.69579626485569
2018-10-19 00:00:00+00:00,,47.35694295302014
2018-10-20 00:00:00+00:00,,14.887463414634146
2018-10-21 00:00:00+00:00,,20.493348993288592
2018-10-22 00:00:00+00:00,,48.435058201058204
2018-10-23 00:00:00+00:00,,59.967897610921504
2018-10-24 00:00:00+00:00,,45.337470288624786
2018-10-26 00:00:00+00:00,,48.19204753820034
2018-10-28 00:00:00+00:00,,23.859349072512646
2018-10-29 00:00:00+00:00,,23.420662139219015
2018-10-30 00:00:00+00:00,,26.728674576271185
2018-10-31 00:00:00+00:00,,46.56127777777778
2018-11-02 00:00:00+00:00,,52.91892517006803
2018-11-04 00:00:00+00:00,,61.46140802675585
2018-11-06 00:00:00+00:00,,48.78516387959866
2018-11-07 00:00:00+00:00,,60.85203636363636
2018-11-08 00:00:00+00:00,,58.22825
2018-11-09 00:00:00+00:00,,15.16830612244898
2018-11-11 00:00:00+00:00,,36.14326138279933
2018-11-12 00:00:00+00:00,,55.94261971830986
2018-11-13 00:00:00+00:00,,61.71434285714286
2018-11-14 00:00:00+00:00,,60.81398611111111
2018-11-15 00:00:00+00:00,,61.944354729729724
2018-11-16 00:00:00+00:00,,48.772245901639344
2018-11-18 00:00:00+00:00,,61.95290847457627
2018-11-20 00:00:00+00:00,,53.27771476510067
2018-11-21 00:00:00+00:00,,25.596849230769234
2018-11-22 00:00:00+00:00,,46.63746308724832
2018-11-23 00:00:00+00:00,,43.149794871794874
2018-11-25 00:00:00+00:00,,25.259370558375636
2018-11-27 00:00:00+00:00,,56.67943877551021
2018-11-28 00:00:00+00:00,,60.63963636363637
2018-11-29 00:00:00+00:00,,61.39535785953177
2018-11-30 00:00:00+00:00,,62.466163478260874
2018-12-01 00:00:00+00:00,,62.0191181988743
2018-12-02 00:00:00+00:00,,44.124
2018-12-04 00:00:00+00:00,,26.42422558922559
2018-12-06 00:00:00+00:00,,49.298793333333336
2018-12-07 00:00:00+00:00,,59.96758983050847
2018-12-08 00:00:00+00:00,,13.157248322147652
2018-12-09 00:00:00+00:00,,40.92327950310559
2018-12-11 00:00:00+00:00,,44.0985076142132
2018-12-13 00:00:00+00:00,,52.244081494057724
2018-12-14 00:00:00+00:00,,57.5154932885906
2018-12-15 00:00:00+00:00,,63.523036789297656
2018-12-16 00:00:00+00:00,,48.38787118644068
2018-12-17 00:00:00+00:00,,63.72654545454545
2018-12-18 00:00:00+00:00,,64.25036090225565
2018-12-20 00:00:00+00:00,,64.42331879194631
2018-12-22 00:00:00+00:00,,63.98278655462185
2018-12-23 00:00:00+00:00,,63.022639004149376
2018-12-24 00:00:00+00:00,,64.06271717171717
2018-12-25 00:00:00+00:00,,62.545897727272724
2018-12-27 00:00:00+00:00,,44.79837264957265
2018-12-29 00:00:00+00:00,,52.704762225969645
2018-12-30 00:00:00+00:00,,34.07387596899225
2018-12-31 00:00:00+00:00,,61.81504013377926
2019-01-01 00:00:00+00:00,,64.36842881646656
2019-01-02 00:00:00+00:00,,64.30609009009008
2019-01-03 00:00:00+00:00,,64.7300985915493
2019-01-05 00:00:00+00:00,,63.94808431703204
2019-01-06 00:00:00+00:00,,60.213
2019-01-07 00:00:00+00:00,,62.57542281879194
2019-01-08 00:00:00+00:00,,63.83123679727428
2019-01-09 00:00:00+00:00,,63.735535117056855
2019-01-10 00:00:00+00:00,,54.14317777777778
2019-01-12 00:00:00+00:00,,64.04926530612245
2019-01-14 00:00:00+00:00,,63.58072483221477
2019-01-15 00:00:00+00:00,,61.841506711409394
2019-01-16 00:00:00+00:00,,60.617856187290975
2019-01-17 00:00:00+00:00,,53.258833898305085
2019-01-18 00:00:00+00:00,,63.2685703125
2019-01-19 00:00:00+00:00,,64.22048571428572
2019-01-21 00:00:00+00:00,,63.41212947189097
2019-01-22 00:00:00+00:00,,61.242
2019-01-23 00:00:00+00:00,,62.3218
2019-01-24 00:00:00+00:00,,63.08146779661017
2019-01-25 00:00:00+00:00,,61.47542
2019-01-26 00:00:00+00:00,,61.25127272727273
2019-01-28 00:00:00+00:00,,62.231925297113754
2019-01-30 00:00:00+00:00,,62.94579661016949
2019-01-31 00:00:00+00:00,,63.371251264755486
2019-02-01 00:00:00+00:00,,63.40310963455149
2019-02-02 00:00:00+00:00,,61.05799319727891
2019-02-03 00:00:00+00:00,,62.96748161764705
2019-02-04 00:00:00+00:00,,63.417755725190844
2019-02-07 00:00:00+00:00,,51.296
2019-02-08 00:00:00+00:00,,58.13509395973155
2019-02-09 00:00:00+00:00,,60.450500000000005
2019-02-10 00:00:00+00:00,,62.3178391959799
2019-02-11 00:00:00+00:00,,60.98983333333334
2019-02-13 00:00:00+00:00,,62.09939763113367
2019-02-15 00:00:00+00:00,,61.75626395939086
2019-02-16 00:00:00+00:00,,57.26016585365854
2019-02-17 00:00:00+00:00,,44.49924
2019-02-18 00:00:00+00:00,,56.77525429553264
2019-02-19 00:00:00+00:00,,60.37498532494759
2019-02-20 00:00:00+00:00,,60.63427642276422
2019-02-22 00:00:00+00:00,,60.73073949579832
2019-02-23 00:00:00+00:00,,60.596983164983165
2019-02-24 00:00:00+00:00,,60.64322147651007
2019-02-25 00:00:00+00:00,,60.19722316865417
2019-02-26 00:00:00+00:00,,60.194200668896315
2019-02-27 00:00:00+00:00,,56.82070588235294
2019-03-01 00:00:00+00:00,,59.62533220338984
2019-03-03 00:00:00+00:00,,57.45689261744966
2019-03-04 00:00:00+00:00,,57.356345637583885
2019-03-05 00:00:00+00:00,,52.159903010033446
2019-03-06 00:00:00+00:00,,58.18217406143345
2019-03-07 00:00:00+00:00,,57.491468227424754
2019-03-08 00:00:00+00:00,,55.85091935483871
2019-03-10 00:00:00+00:00,,58.26153976311337
2019-03-11 00:00:00+00:00,,38.43718456375839
2019-03-12 00:00:00+00:00,,54.534925925925926
2019-03-13 00:00:00+00:00,,54.35689038785834
2019-03-14 00:00:00+00:00,,57.032567114093965
2019-03-15 00:00:00+00:00,,42.65354838709678
2019-03-17 00:00:00+00:00,,56.58441554054055
2019-03-18 00:00:00+00:00,,52.61811538461538
2019-03-19 00:00:00+00:00,,53.857875
2019-03-20 00:00:00+00:00,,45.059680134680136
2019-03-21 00:00:00+00:00,,25.67956418918919
2019-03-22 00:00:00+00:00,,11.64968971332209
2019-03-23 00:00:00+00:00,,22.24017051509769
2019-03-24 00:00:00+00:00,,35.87952941176471
2019-03-26 00:00:00+00:00,,54.43993877551021
2019-03-27 00:00:00+00:00,,46.28012873563218
2019-03-28 00:00:00+00:00,,44.27943718592965
2019-03-29 00:00:00+00:00,,46.99579054054054
2019-03-30 00:00:00+00:00,,45.944006734006734
2019-03-31 00:00:00+00:00,,41.71954255319149
2019-04-01 00:00:00+00:00,,52.74700837520938
2019-04-02 00:00:00+00:00,,49.36198646362098
2019-04-03 00:00:00+00:00,,51.95618918918919
2019-04-04 00:00:00+00:00,,52.03006091370558
2019-04-05 00:00:00+00:00,,51.735905405405404
2019-04-06 00:00:00+00:00,,51.589308724832215
2019-04-07 00:00:00+00:00,,50.99656902356902
2019-04-08 00:00:00+00:00,,50.85748914858097
2019-04-09 00:00:00+00:00,,50.56858823529412
2019-04-10 00:00:00+00:00,,40.82960200668896
2019-04-11 00:00:00+00:00,,21.39370608108108
2019-04-12 00:00:00+00:00,,49.58248566610455
2019-04-13 00:00:00+00:00,,45.45597658862876
2019-04-14 00:00:00+00:00,,45.87945423728814
2019-04-15 00:00:00+00:00,,43.81449749582637
2019-04-16 00:00:00+00:00,,43.035045685279194
2019-04-17 00:00:00+00:00,,48.05321202003339
2019-04-18 00:00:00+00:00,,45.95166554054054
2019-04-19 00:00:00+00:00,,47.19214715719063
2019-04-20 00:00:00+00:00,,44.669778894472365
2019-04-21 00:00:00+00:00,,46.32042087542088
2019-04-22 00:00:00+00:00,,47.32812457912458
2019-04-23 00:00:00+00:00,,44.93113945578231
2019-04-24 00:00:00+00:00,,44.87109090909091
2019-04-25 00:00:00+00:00,,43.650346456692915
2019-04-26 00:00:00+00:00,,45.14259866220736
2019-04-27 00:00:00+00:00,,43.30607863247863
2019-04-28 00:00:00+00:00,,45.78481090289608
2019-04-29 00:00:00+00:00,,42.51616722408027
2019-04-30 00:00:00+00:00,,23.829220910623945
2019-05-01 00:00:00+00:00,,32.825733777038266
2019-05-02 00:00:00+00:00,,40.902441025641025
2019-05-03 00:00:00+00:00,,36.95577408637874
2019-05-04 00:00:00+00:00,,42.54279595278246
2019-05-05 00:00:00+00:00,,42.40799663299663
2019-05-06 00:00:00+00:00,,38.344343434343436
2019-05-07 00:00:00+00:00,,43.7251744966443
2019-05-08 00:00:00+00:00,,35.677703703703706
